image_path,skin_tone,foundation,foundation_layer,foundation_ml,lipstick,lipstick_layer,blush,blush_layers,mascara_shade,mascara_layer,concealer,concealer_layer,longevity,risk_level,cost_of_makeup,mode,occasion,weather_type,instruction
images/486.jpg,Medium,beige,1,3.0,red,2,soft_blush,1,black,3,natural_concealer,1,12 hrs,high,632,weather,normal,humid,"Apply 1 layers (~3.0 ml) of beige foundation, 2 layer of red, 1 layers of soft_blush blush."
images/653.jpg,Medium,sand,1,3.0,nude,3,soft_blush,2,black,3,natural_concealer,1,6 hrs,low,2153,occasion,bridal,normal,"Apply 1 layers (~3.0 ml) of sand foundation, 3 layer of nude, 2 layers of soft_blush blush."
images/135.jpg,Medium,beige,2,4.0,red,2,soft_blush,1,black,1,natural_concealer,1,10 hrs,high,618,occasion,bridal,normal,"Apply 2 layers (~4.0 ml) of beige foundation, 2 layer of red, 1 layers of soft_blush blush."
images/121.jpg,Dark,caramel,2,2.0,dark red,2,soft_blush,1,black,2,natural_concealer,1,6 hrs,low,2120,simple,normal,normal,"Apply 2 layers (~2.0 ml) of caramel foundation, 2 layer of dark red, 1 layers of soft_blush blush."
images/647.jpg,Medium,sand,2,3.0,red,3,soft_blush,2,black,1,natural_concealer,2,12 hrs,medium,1461,occasion,bridal,normal,"Apply 2 layers (~3.0 ml) of sand foundation, 3 layer of red, 2 layers of soft_blush blush."
images/109.jpg,Medium,matte_beige,3,2.0,nude,2,soft_blush,1,black,1,natural_concealer,1,8 hrs,low,2977,weather,normal,hot,"Apply 3 layers (~2.0 ml) of matte_beige foundation, 2 layer of nude, 1 layers of soft_blush blush."
images/690.jpg,Medium,sand,1,4.0,red,2,soft_blush,2,black,3,natural_concealer,2,6 hrs,high,2179,weather,normal,cold,"Apply 1 layers (~4.0 ml) of sand foundation, 2 layer of red, 2 layers of soft_blush blush."
images/684.jpg,Medium,warm_beige,1,3.0,red,1,soft_blush,2,black,2,natural_concealer,1,6 hrs,medium,525,simple,normal,normal,"Apply 1 layers (~3.0 ml) of warm_beige foundation, 1 layer of red, 2 layers of soft_blush blush."
images/34.jpg,Dark,caramel,2,2.0,plum,1,soft_blush,1,black,1,natural_concealer,1,10 hrs,high,1929,weather,normal,humid,"Apply 2 layers (~2.0 ml) of caramel foundation, 1 layer of plum, 1 layers of soft_blush blush."
images/20.jpg,Medium,beige,1,4.0,nude,3,soft_blush,2,black,3,natural_concealer,1,10 hrs,medium,730,occasion,daily,normal,"Apply 1 layers (~4.0 ml) of beige foundation, 3 layer of nude, 2 layers of soft_blush blush."
images/36.jpg,Medium,sand,1,5.0,red,3,soft_blush,1,black,1,natural_concealer,1,10 hrs,high,2174,simple,normal,normal,"Apply 1 layers (~5.0 ml) of sand foundation, 3 layer of red, 1 layers of soft_blush blush."
images/22.jpg,Dark,caramel,1,2.0,plum,1,soft_blush,2,black,1,natural_concealer,1,10 hrs,high,1380,weather,normal,humid,"Apply 1 layers (~2.0 ml) of caramel foundation, 1 layer of plum, 2 layers of soft_blush blush."
images/686.jpg,Medium,warm_beige,2,5.0,coral,2,soft_blush,2,black,3,natural_concealer,1,10 hrs,high,2631,simple,normal,normal,"Apply 2 layers (~5.0 ml) of warm_beige foundation, 2 layer of coral, 2 layers of soft_blush blush."
images/679.jpg,Dark,mocha,3,4.0,plum,3,soft_blush,2,black,3,natural_concealer,1,6 hrs,low,561,weather,normal,humid,"Apply 3 layers (~4.0 ml) of mocha foundation, 3 layer of plum, 2 layers of soft_blush blush."
images/137.jpg,Medium,sand,3,4.0,coral,2,soft_blush,1,black,2,natural_concealer,1,8 hrs,low,2665,occasion,office,normal,"Apply 3 layers (~4.0 ml) of sand foundation, 2 layer of coral, 1 layers of soft_blush blush."
images/651.jpg,Medium,beige,2,4.0,red,3,soft_blush,1,black,1,natural_concealer,2,8 hrs,low,2081,occasion,office,normal,"Apply 2 layers (~4.0 ml) of beige foundation, 3 layer of red, 1 layers of soft_blush blush."
images/645.jpg,Medium,warm_beige,1,4.0,coral,2,soft_blush,2,black,3,natural_concealer,2,8 hrs,high,2790,simple,normal,normal,"Apply 1 layers (~4.0 ml) of warm_beige foundation, 2 layer of coral, 2 layers of soft_blush blush."
images/123.jpg,Medium,sand,2,5.0,coral,2,soft_blush,1,black,1,natural_concealer,2,10 hrs,low,985,occasion,daily,normal,"Apply 2 layers (~5.0 ml) of sand foundation, 2 layer of coral, 1 layers of soft_blush blush."
images/490.jpg,Medium,beige,3,2.0,coral,2,soft_blush,1,black,1,natural_concealer,1,6 hrs,medium,1974,simple,normal,normal,"Apply 3 layers (~2.0 ml) of beige foundation, 2 layer of coral, 1 layers of soft_blush blush."
images/484.jpg,Medium,beige,2,3.0,coral,3,soft_blush,1,black,2,natural_concealer,1,10 hrs,low,2392,simple,normal,normal,"Apply 2 layers (~3.0 ml) of beige foundation, 3 layer of coral, 1 layers of soft_blush blush."
images/309.jpg,Medium,warm_beige,1,2.0,coral,2,soft_blush,2,black,2,natural_concealer,1,6 hrs,low,2299,simple,normal,normal,"Apply 1 layers (~2.0 ml) of warm_beige foundation, 2 layer of coral, 2 layers of soft_blush blush."
images/453.jpg,Medium,sand,1,3.0,nude,2,soft_blush,2,black,3,natural_concealer,2,6 hrs,high,1911,weather,normal,humid,"Apply 1 layers (~3.0 ml) of sand foundation, 2 layer of nude, 2 layers of soft_blush blush."
images/335.jpg,Medium,warm_beige,1,4.0,red,1,soft_blush,2,black,1,natural_concealer,1,12 hrs,high,2384,simple,normal,normal,"Apply 1 layers (~4.0 ml) of warm_beige foundation, 1 layer of red, 2 layers of soft_blush blush."
images/321.jpg,Medium,matte_beige,3,5.0,nude,1,soft_blush,2,black,1,natural_concealer,1,8 hrs,high,644,weather,normal,hot,"Apply 3 layers (~5.0 ml) of matte_beige foundation, 1 layer of nude, 2 layers of soft_blush blush."
images/447.jpg,Medium,beige,3,5.0,red,2,soft_blush,1,black,3,natural_concealer,2,12 hrs,low,504,weather,normal,humid,"Apply 3 layers (~5.0 ml) of beige foundation, 2 layer of red, 1 layers of soft_blush blush."
images/282.jpg,Medium,beige,3,3.0,red,3,soft_blush,1,black,3,natural_concealer,1,6 hrs,high,891,simple,normal,normal,"Apply 3 layers (~3.0 ml) of beige foundation, 3 layer of red, 1 layers of soft_blush blush."
images/296.jpg,Medium,warm_beige,3,4.0,nude,3,soft_blush,2,black,1,natural_concealer,1,10 hrs,high,1357,occasion,daily,normal,"Apply 3 layers (~4.0 ml) of warm_beige foundation, 3 layer of nude, 2 layers of soft_blush blush."
images/269.jpg,Medium,warm_beige,2,2.0,nude,3,soft_blush,2,black,1,natural_concealer,2,10 hrs,medium,2324,weather,normal,humid,"Apply 2 layers (~2.0 ml) of warm_beige foundation, 3 layer of nude, 2 layers of soft_blush blush."
images/527.jpg,Medium,sand,2,5.0,red,1,soft_blush,2,black,3,natural_concealer,2,6 hrs,high,927,weather,normal,cold,"Apply 2 layers (~5.0 ml) of sand foundation, 1 layer of red, 2 layers of soft_blush blush."
images/241.jpg,Medium,beige,2,3.0,nude,2,soft_blush,1,black,3,natural_concealer,1,10 hrs,medium,1151,simple,normal,normal,"Apply 2 layers (~3.0 ml) of beige foundation, 2 layer of nude, 1 layers of soft_blush blush."
images/255.jpg,Medium,sand,3,4.0,red,1,soft_blush,2,black,2,natural_concealer,1,10 hrs,low,1610,simple,normal,normal,"Apply 3 layers (~4.0 ml) of sand foundation, 1 layer of red, 2 layers of soft_blush blush."
images/533.jpg,Medium,sand,1,4.0,red,3,soft_blush,2,black,3,natural_concealer,1,10 hrs,low,2133,weather,normal,humid,"Apply 1 layers (~4.0 ml) of sand foundation, 3 layer of red, 2 layers of soft_blush blush."
images/254.jpg,Medium,warm_beige,1,4.0,coral,2,soft_blush,1,black,3,natural_concealer,2,12 hrs,medium,2088,occasion,bridal,normal,"Apply 1 layers (~4.0 ml) of warm_beige foundation, 2 layer of coral, 1 layers of soft_blush blush."
images/532.jpg,Medium,beige,3,4.0,red,1,soft_blush,2,black,1,natural_concealer,2,12 hrs,high,2197,simple,normal,normal,"Apply 3 layers (~4.0 ml) of beige foundation, 1 layer of red, 2 layers of soft_blush blush."
images/526.jpg,Medium,warm_beige,1,5.0,coral,3,soft_blush,2,black,3,natural_concealer,2,10 hrs,low,2581,simple,normal,normal,"Apply 1 layers (~5.0 ml) of warm_beige foundation, 3 layer of coral, 2 layers of soft_blush blush."
images/240.jpg,Medium,warm_beige,2,4.0,nude,2,soft_blush,1,black,1,natural_concealer,1,8 hrs,medium,2289,weather,normal,humid,"Apply 2 layers (~4.0 ml) of warm_beige foundation, 2 layer of nude, 1 layers of soft_blush blush."
images/268.jpg,Medium,beige,1,3.0,bold_coral,3,soft_blush,2,black,1,natural_concealer,2,8 hrs,low,2690,occasion,party,normal,"Apply 1 layers (~3.0 ml) of beige foundation, 3 layer of bold_coral, 2 layers of soft_blush blush."
images/297.jpg,Medium,sand,3,5.0,coral,1,soft_blush,2,black,2,natural_concealer,2,12 hrs,medium,1770,weather,normal,humid,"Apply 3 layers (~5.0 ml) of sand foundation, 1 layer of coral, 2 layers of soft_blush blush."
images/283.jpg,Medium,beige,2,4.0,nude,1,soft_blush,2,black,2,natural_concealer,1,6 hrs,low,2661,weather,normal,humid,"Apply 2 layers (~4.0 ml) of beige foundation, 1 layer of nude, 2 layers of soft_blush blush."
images/320.jpg,Medium,beige,2,3.0,coral,1,soft_blush,1,black,2,natural_concealer,1,10 hrs,high,2155,simple,normal,normal,"Apply 2 layers (~3.0 ml) of beige foundation, 1 layer of coral, 1 layers of soft_blush blush."
images/446.jpg,Medium,sand,1,5.0,coral,2,soft_blush,2,black,2,natural_concealer,2,10 hrs,medium,844,simple,normal,normal,"Apply 1 layers (~5.0 ml) of sand foundation, 2 layer of coral, 2 layers of soft_blush blush."
images/452.jpg,Medium,sand,3,5.0,nude,2,soft_blush,2,black,1,natural_concealer,2,8 hrs,low,2496,occasion,daily,normal,"Apply 3 layers (~5.0 ml) of sand foundation, 2 layer of nude, 2 layers of soft_blush blush."
images/334.jpg,Medium,warm_beige,3,5.0,red,3,soft_blush,2,black,3,natural_concealer,1,6 hrs,low,2503,simple,normal,normal,"Apply 3 layers (~5.0 ml) of warm_beige foundation, 3 layer of red, 2 layers of soft_blush blush."
images/308.jpg,Medium,warm_beige,3,4.0,coral,3,soft_blush,1,black,2,natural_concealer,2,8 hrs,low,2087,occasion,bridal,normal,"Apply 3 layers (~4.0 ml) of warm_beige foundation, 3 layer of coral, 1 layers of soft_blush blush."
images/485.jpg,Medium,warm_beige,3,3.0,nude,2,soft_blush,2,black,1,natural_concealer,1,8 hrs,low,949,occasion,bridal,normal,"Apply 3 layers (~3.0 ml) of warm_beige foundation, 2 layer of nude, 2 layers of soft_blush blush."
images/491.jpg,Medium,beige,2,5.0,red,2,soft_blush,2,black,3,natural_concealer,1,12 hrs,medium,1060,simple,normal,normal,"Apply 2 layers (~5.0 ml) of beige foundation, 2 layer of red, 2 layers of soft_blush blush."
images/644.jpg,Medium,matte_warm_beige,3,3.0,nude,1,soft_blush,1,black,1,natural_concealer,2,10 hrs,high,2402,weather,normal,hot,"Apply 3 layers (~3.0 ml) of matte_warm_beige foundation, 1 layer of nude, 1 layers of soft_blush blush."
images/122.jpg,Medium,warm_beige,1,5.0,coral,2,soft_blush,2,black,2,natural_concealer,1,8 hrs,high,571,simple,normal,normal,"Apply 1 layers (~5.0 ml) of warm_beige foundation, 2 layer of coral, 2 layers of soft_blush blush."
images/136.jpg,Dark,matte_mocha,3,2.0,nude,2,soft_blush,2,black,3,natural_concealer,1,6 hrs,low,546,weather,normal,hot,"Apply 3 layers (~2.0 ml) of matte_mocha foundation, 2 layer of nude, 2 layers of soft_blush blush."
images/650.jpg,Dark,mocha,2,5.0,plum,3,soft_blush,1,black,1,natural_concealer,2,10 hrs,high,2868,weather,normal,cold,"Apply 2 layers (~5.0 ml) of mocha foundation, 3 layer of plum, 1 layers of soft_blush blush."
images/678.jpg,Medium,sand,1,3.0,coral,3,soft_blush,2,black,3,natural_concealer,2,8 hrs,medium,2076,occasion,bridal,normal,"Apply 1 layers (~3.0 ml) of sand foundation, 3 layer of coral, 2 layers of soft_blush blush."
images/687.jpg,Medium,warm_beige,1,4.0,red,3,soft_blush,2,black,1,natural_concealer,1,12 hrs,low,639,simple,normal,normal,"Apply 1 layers (~4.0 ml) of warm_beige foundation, 3 layer of red, 2 layers of soft_blush blush."
images/23.jpg,Medium,beige,2,5.0,nude,1,soft_blush,2,black,2,natural_concealer,1,10 hrs,low,2059,weather,normal,humid,"Apply 2 layers (~5.0 ml) of beige foundation, 1 layer of nude, 2 layers of soft_blush blush."
images/37.jpg,Medium,beige,3,5.0,coral,3,soft_blush,2,black,3,natural_concealer,1,12 hrs,high,631,simple,normal,normal,"Apply 3 layers (~5.0 ml) of beige foundation, 3 layer of coral, 2 layers of soft_blush blush."
images/683.jpg,Medium,sand,2,3.0,nude,2,soft_blush,2,black,3,natural_concealer,2,10 hrs,low,1742,simple,normal,normal,"Apply 2 layers (~3.0 ml) of sand foundation, 2 layer of nude, 2 layers of soft_blush blush."
images/33.jpg,Medium,beige,2,3.0,coral,1,soft_blush,2,black,1,natural_concealer,1,12 hrs,high,1553,simple,normal,normal,"Apply 2 layers (~3.0 ml) of beige foundation, 1 layer of coral, 2 layers of soft_blush blush."
images/27.jpg,Dark,mocha,1,5.0,dark red,2,soft_blush,1,black,1,natural_concealer,2,6 hrs,low,2054,simple,normal,normal,"Apply 1 layers (~5.0 ml) of mocha foundation, 2 layer of dark red, 1 layers of soft_blush blush."
images/654.jpg,Medium,beige,1,3.0,bold_red,3,soft_blush,1,black,2,natural_concealer,1,10 hrs,high,735,occasion,party,normal,"Apply 1 layers (~3.0 ml) of beige foundation, 3 layer of bold_red, 1 layers of soft_blush blush."
images/132.jpg,Medium,sand,2,4.0,red,1,soft_blush,1,black,1,natural_concealer,1,10 hrs,high,1290,weather,normal,cold,"Apply 2 layers (~4.0 ml) of sand foundation, 1 layer of red, 1 layers of soft_blush blush."
images/126.jpg,Medium,beige,1,2.0,bold_nude,3,soft_blush,1,black,2,natural_concealer,1,6 hrs,medium,2664,occasion,party,normal,"Apply 1 layers (~2.0 ml) of beige foundation, 3 layer of bold_nude, 1 layers of soft_blush blush."
images/640.jpg,Dark,caramel,3,2.0,plum,2,soft_blush,1,black,3,natural_concealer,1,6 hrs,low,977,occasion,bridal,normal,"Apply 3 layers (~2.0 ml) of caramel foundation, 2 layer of plum, 1 layers of soft_blush blush."
images/668.jpg,Medium,warm_beige,2,5.0,red,1,soft_blush,2,black,2,natural_concealer,1,6 hrs,medium,2918,simple,normal,normal,"Apply 2 layers (~5.0 ml) of warm_beige foundation, 1 layer of red, 2 layers of soft_blush blush."
images/495.jpg,Medium,warm_beige,3,4.0,nude,1,soft_blush,1,black,3,natural_concealer,1,12 hrs,high,1424,weather,normal,humid,"Apply 3 layers (~4.0 ml) of warm_beige foundation, 1 layer of nude, 1 layers of soft_blush blush."
images/481.jpg,Medium,warm_beige,1,4.0,nude,2,soft_blush,1,black,2,natural_concealer,1,12 hrs,high,1688,weather,normal,cold,"Apply 1 layers (~4.0 ml) of warm_beige foundation, 2 layer of nude, 1 layers of soft_blush blush."
images/330.jpg,Medium,warm_beige,1,3.0,coral,2,soft_blush,2,black,2,natural_concealer,1,8 hrs,medium,2014,weather,normal,cold,"Apply 1 layers (~3.0 ml) of warm_beige foundation, 2 layer of coral, 2 layers of soft_blush blush."
images/456.jpg,Medium,beige,2,3.0,coral,2,soft_blush,1,black,2,natural_concealer,1,8 hrs,high,1876,simple,normal,normal,"Apply 2 layers (~3.0 ml) of beige foundation, 2 layer of coral, 1 layers of soft_blush blush."
images/442.jpg,Dark,mocha,3,4.0,plum,2,soft_blush,2,black,3,natural_concealer,1,6 hrs,low,1341,occasion,office,normal,"Apply 3 layers (~4.0 ml) of mocha foundation, 2 layer of plum, 2 layers of soft_blush blush."
images/324.jpg,Dark,mocha,2,4.0,dark red,2,soft_blush,2,black,2,natural_concealer,2,12 hrs,medium,2965,occasion,daily,normal,"Apply 2 layers (~4.0 ml) of mocha foundation, 2 layer of dark red, 2 layers of soft_blush blush."
images/318.jpg,Medium,sand,3,3.0,nude,2,soft_blush,2,black,1,natural_concealer,1,6 hrs,low,2719,occasion,bridal,normal,"Apply 3 layers (~3.0 ml) of sand foundation, 2 layer of nude, 2 layers of soft_blush blush."
images/287.jpg,Medium,beige,3,2.0,coral,1,soft_blush,2,black,2,natural_concealer,2,8 hrs,high,1374,occasion,office,normal,"Apply 3 layers (~2.0 ml) of beige foundation, 1 layer of coral, 2 layers of soft_blush blush."
images/293.jpg,Medium,sand,3,3.0,coral,3,soft_blush,1,black,1,natural_concealer,1,12 hrs,low,1240,simple,normal,normal,"Apply 3 layers (~3.0 ml) of sand foundation, 3 layer of coral, 1 layers of soft_blush blush."
images/244.jpg,Dark,mocha,3,5.0,wine,2,soft_blush,2,black,2,natural_concealer,1,10 hrs,high,878,weather,normal,humid,"Apply 3 layers (~5.0 ml) of mocha foundation, 2 layer of wine, 2 layers of soft_blush blush."
images/522.jpg,Medium,warm_beige,1,4.0,red,2,soft_blush,1,black,2,natural_concealer,2,12 hrs,medium,569,weather,normal,humid,"Apply 1 layers (~4.0 ml) of warm_beige foundation, 2 layer of red, 1 layers of soft_blush blush."
images/536.jpg,Medium,beige,2,3.0,nude,2,soft_blush,1,black,3,natural_concealer,1,8 hrs,medium,1898,simple,normal,normal,"Apply 2 layers (~3.0 ml) of beige foundation, 2 layer of nude, 1 layers of soft_blush blush."
images/250.jpg,Medium,sand,2,3.0,bold_coral,2,soft_blush,1,black,3,natural_concealer,1,12 hrs,medium,513,occasion,party,normal,"Apply 2 layers (~3.0 ml) of sand foundation, 2 layer of bold_coral, 1 layers of soft_blush blush."
images/278.jpg,Dark,espresso,2,4.0,dark red,1,soft_blush,1,black,3,natural_concealer,1,8 hrs,low,2757,simple,normal,normal,"Apply 2 layers (~4.0 ml) of espresso foundation, 1 layer of dark red, 1 layers of soft_blush blush."
images/279.jpg,Dark,mocha,3,3.0,plum,2,soft_blush,2,black,3,natural_concealer,2,12 hrs,high,2678,occasion,daily,normal,"Apply 3 layers (~3.0 ml) of mocha foundation, 2 layer of plum, 2 layers of soft_blush blush."
images/537.jpg,Medium,warm_beige,1,3.0,nude,2,soft_blush,2,black,1,natural_concealer,2,6 hrs,high,1751,occasion,office,normal,"Apply 1 layers (~3.0 ml) of warm_beige foundation, 2 layer of nude, 2 layers of soft_blush blush."
images/251.jpg,Medium,beige,1,5.0,coral,3,soft_blush,1,black,2,natural_concealer,1,8 hrs,medium,1725,simple,normal,normal,"Apply 1 layers (~5.0 ml) of beige foundation, 3 layer of coral, 1 layers of soft_blush blush."
images/245.jpg,Medium,sand,2,4.0,coral,2,soft_blush,1,black,1,natural_concealer,2,10 hrs,medium,1149,simple,normal,normal,"Apply 2 layers (~4.0 ml) of sand foundation, 2 layer of coral, 1 layers of soft_blush blush."
images/523.jpg,Medium,sand,3,2.0,nude,2,soft_blush,2,black,2,natural_concealer,1,10 hrs,high,1258,simple,normal,normal,"Apply 3 layers (~2.0 ml) of sand foundation, 2 layer of nude, 2 layers of soft_blush blush."
images/292.jpg,Medium,sand,3,5.0,nude,2,soft_blush,1,black,3,natural_concealer,2,8 hrs,high,2118,occasion,daily,normal,"Apply 3 layers (~5.0 ml) of sand foundation, 2 layer of nude, 1 layers of soft_blush blush."
images/286.jpg,Medium,sand,3,2.0,red,2,soft_blush,1,black,2,natural_concealer,1,6 hrs,low,1834,simple,normal,normal,"Apply 3 layers (~2.0 ml) of sand foundation, 2 layer of red, 1 layers of soft_blush blush."
images/319.jpg,Medium,warm_beige,2,2.0,nude,3,soft_blush,2,black,1,natural_concealer,1,12 hrs,medium,2108,simple,normal,normal,"Apply 2 layers (~2.0 ml) of warm_beige foundation, 3 layer of nude, 2 layers of soft_blush blush."
images/443.jpg,Medium,warm_beige,3,5.0,red,1,soft_blush,1,black,1,natural_concealer,1,8 hrs,low,2095,weather,normal,humid,"Apply 3 layers (~5.0 ml) of warm_beige foundation, 1 layer of red, 1 layers of soft_blush blush."
images/325.jpg,Medium,warm_beige,2,3.0,nude,2,soft_blush,1,black,1,natural_concealer,2,10 hrs,high,2224,weather,normal,humid,"Apply 2 layers (~3.0 ml) of warm_beige foundation, 2 layer of nude, 1 layers of soft_blush blush."
images/331.jpg,Medium,warm_beige,2,2.0,coral,1,soft_blush,1,black,2,natural_concealer,2,6 hrs,medium,1948,weather,normal,humid,"Apply 2 layers (~2.0 ml) of warm_beige foundation, 1 layer of coral, 1 layers of soft_blush blush."
images/457.jpg,Medium,sand,1,3.0,coral,1,soft_blush,1,black,3,natural_concealer,1,10 hrs,high,2537,weather,normal,humid,"Apply 1 layers (~3.0 ml) of sand foundation, 1 layer of coral, 1 layers of soft_blush blush."
images/480.jpg,Medium,beige,1,3.0,red,2,soft_blush,2,black,1,natural_concealer,2,12 hrs,high,2796,occasion,office,normal,"Apply 1 layers (~3.0 ml) of beige foundation, 2 layer of red, 2 layers of soft_blush blush."
images/494.jpg,Medium,warm_beige,3,4.0,red,2,soft_blush,2,black,3,natural_concealer,2,6 hrs,medium,2488,occasion,daily,normal,"Apply 3 layers (~4.0 ml) of warm_beige foundation, 2 layer of red, 2 layers of soft_blush blush."
images/669.jpg,Medium,sand,1,3.0,nude,3,soft_blush,2,black,2,natural_concealer,2,8 hrs,high,974,simple,normal,normal,"Apply 1 layers (~3.0 ml) of sand foundation, 3 layer of nude, 2 layers of soft_blush blush."
images/127.jpg,Medium,warm_beige,1,3.0,bold_red,3,soft_blush,2,black,3,natural_concealer,2,12 hrs,medium,2847,occasion,party,normal,"Apply 1 layers (~3.0 ml) of warm_beige foundation, 3 layer of bold_red, 2 layers of soft_blush blush."
images/641.jpg,Medium,beige,1,4.0,coral,1,soft_blush,1,black,3,natural_concealer,1,8 hrs,medium,1207,occasion,daily,normal,"Apply 1 layers (~4.0 ml) of beige foundation, 1 layer of coral, 1 layers of soft_blush blush."
images/655.jpg,Medium,sand,2,3.0,nude,1,soft_blush,2,black,2,natural_concealer,1,8 hrs,low,2926,simple,normal,normal,"Apply 2 layers (~3.0 ml) of sand foundation, 1 layer of nude, 2 layers of soft_blush blush."
images/133.jpg,Medium,warm_beige,3,4.0,nude,1,soft_blush,2,black,1,natural_concealer,2,10 hrs,high,1026,weather,normal,humid,"Apply 3 layers (~4.0 ml) of warm_beige foundation, 1 layer of nude, 2 layers of soft_blush blush."
images/26.jpg,Medium,beige,3,5.0,red,3,soft_blush,2,black,1,natural_concealer,2,12 hrs,medium,2722,simple,normal,normal,"Apply 3 layers (~5.0 ml) of beige foundation, 3 layer of red, 2 layers of soft_blush blush."
images/32.jpg,Medium,matte_sand,3,4.0,nude,1,soft_blush,2,black,3,natural_concealer,1,8 hrs,high,629,weather,normal,hot,"Apply 3 layers (~4.0 ml) of matte_sand foundation, 1 layer of nude, 2 layers of soft_blush blush."
images/682.jpg,Medium,warm_beige,2,3.0,nude,3,soft_blush,2,black,1,natural_concealer,2,8 hrs,medium,581,occasion,daily,normal,"Apply 2 layers (~3.0 ml) of warm_beige foundation, 3 layer of nude, 2 layers of soft_blush blush."
images/680.jpg,Medium,beige,2,5.0,coral,3,soft_blush,1,black,2,natural_concealer,2,12 hrs,medium,633,simple,normal,normal,"Apply 2 layers (~5.0 ml) of beige foundation, 3 layer of coral, 1 layers of soft_blush blush."
images/18.jpg,Medium,warm_beige,2,4.0,red,2,soft_blush,2,black,2,natural_concealer,1,10 hrs,low,2873,simple,normal,normal,"Apply 2 layers (~4.0 ml) of warm_beige foundation, 2 layer of red, 2 layers of soft_blush blush."
images/24.jpg,Medium,sand,3,3.0,red,2,soft_blush,1,black,2,natural_concealer,1,8 hrs,low,864,simple,normal,normal,"Apply 3 layers (~3.0 ml) of sand foundation, 2 layer of red, 1 layers of soft_blush blush."
images/30.jpg,Medium,beige,1,5.0,coral,1,soft_blush,1,black,1,natural_concealer,1,12 hrs,medium,2410,occasion,daily,normal,"Apply 1 layers (~5.0 ml) of beige foundation, 1 layer of coral, 1 layers of soft_blush blush."
images/643.jpg,Medium,sand,3,3.0,bold_red,2,soft_blush,2,black,2,natural_concealer,1,8 hrs,low,693,occasion,party,normal,"Apply 3 layers (~3.0 ml) of sand foundation, 2 layer of bold_red, 2 layers of soft_blush blush."
images/125.jpg,Medium,warm_beige,1,5.0,coral,3,soft_blush,1,black,2,natural_concealer,1,8 hrs,medium,1236,weather,normal,cold,"Apply 1 layers (~5.0 ml) of warm_beige foundation, 3 layer of coral, 1 layers of soft_blush blush."
images/131.jpg,Medium,sand,1,2.0,bold_red,3,soft_blush,1,black,2,natural_concealer,2,10 hrs,high,1135,occasion,party,normal,"Apply 1 layers (~2.0 ml) of sand foundation, 3 layer of bold_red, 1 layers of soft_blush blush."
images/657.jpg,Medium,warm_beige,1,2.0,red,3,soft_blush,2,black,3,natural_concealer,2,12 hrs,medium,1935,occasion,daily,normal,"Apply 1 layers (~2.0 ml) of warm_beige foundation, 3 layer of red, 2 layers of soft_blush blush."
images/119.jpg,Dark,caramel,3,2.0,dark red,2,soft_blush,1,black,3,natural_concealer,1,10 hrs,medium,2297,occasion,bridal,normal,"Apply 3 layers (~2.0 ml) of caramel foundation, 2 layer of dark red, 1 layers of soft_blush blush."
images/482.jpg,Medium,warm_beige,2,5.0,nude,2,soft_blush,1,black,3,natural_concealer,2,12 hrs,medium,2646,weather,normal,cold,"Apply 2 layers (~5.0 ml) of warm_beige foundation, 2 layer of nude, 1 layers of soft_blush blush."
images/496.jpg,Medium,sand,3,2.0,coral,3,soft_blush,1,black,3,natural_concealer,2,6 hrs,low,1594,weather,normal,humid,"Apply 3 layers (~2.0 ml) of sand foundation, 3 layer of coral, 1 layers of soft_blush blush."
images/327.jpg,Medium,warm_beige,2,4.0,coral,2,soft_blush,2,black,2,natural_concealer,1,12 hrs,medium,793,simple,normal,normal,"Apply 2 layers (~4.0 ml) of warm_beige foundation, 2 layer of coral, 2 layers of soft_blush blush."
images/441.jpg,Medium,sand,1,4.0,red,3,soft_blush,1,black,2,natural_concealer,1,10 hrs,low,2367,simple,normal,normal,"Apply 1 layers (~4.0 ml) of sand foundation, 3 layer of red, 1 layers of soft_blush blush."
images/455.jpg,Medium,matte_sand,2,2.0,nude,2,soft_blush,1,black,3,natural_concealer,1,6 hrs,medium,2222,weather,normal,hot,"Apply 2 layers (~2.0 ml) of matte_sand foundation, 2 layer of nude, 1 layers of soft_blush blush."
images/333.jpg,Medium,sand,1,4.0,coral,1,soft_blush,2,black,1,natural_concealer,1,12 hrs,low,858,occasion,office,normal,"Apply 1 layers (~4.0 ml) of sand foundation, 1 layer of coral, 2 layers of soft_blush blush."
images/469.jpg,Medium,sand,3,4.0,coral,1,soft_blush,2,black,1,natural_concealer,2,12 hrs,low,1534,simple,normal,normal,"Apply 3 layers (~4.0 ml) of sand foundation, 1 layer of coral, 2 layers of soft_blush blush."
images/290.jpg,Medium,sand,2,3.0,coral,2,soft_blush,2,black,1,natural_concealer,1,10 hrs,medium,2190,occasion,office,normal,"Apply 2 layers (~3.0 ml) of sand foundation, 2 layer of coral, 2 layers of soft_blush blush."
images/284.jpg,Medium,sand,1,3.0,red,1,soft_blush,1,black,2,natural_concealer,1,10 hrs,low,1106,weather,normal,humid,"Apply 1 layers (~3.0 ml) of sand foundation, 1 layer of red, 1 layers of soft_blush blush."
images/253.jpg,Medium,beige,1,5.0,coral,3,soft_blush,1,black,1,natural_concealer,2,12 hrs,high,1360,weather,normal,humid,"Apply 1 layers (~5.0 ml) of beige foundation, 3 layer of coral, 1 layers of soft_blush blush."
